Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário,Data,Ano,Mes,Dia,Preco_Cota,VPC,Rendimento_Anual,Cap_Rate
TVRI11,3T2017,0.003,0.0347,0.10099999999999999,0.0,814.0,1.6,,15900000.0,25759.0,96.55,0.0,,3050000.0,2017-07-01,2017,7,1,154.48000000000002,,15.60248,
TVRI11,3T2018,0.0021,0.03,0.1784,0.0,958.0,1.22,,15900000.0,29941.0,103.48,0.0,,2840000.0,2018-07-01,2018,7,1,126.2456,,22.52221504,
TVRI11,3T2019,0.0012,0.0634,0.1398,0.0,1.376,1.47,,15900000.0,56820.0,102.62,0.0,,3920000.0,2019-07-01,2019,7,1,150.8514,,21.089025720000002,
TVRI11,3T2020,0.0,0.0555,0.1445,0.0,2.168,1.37,,15900000.0,69164.0,101.12,0.0,,6170000.0,2020-07-01,2020,7,1,138.5344,,20.018220799999998,
TVRI11,3T2022,-0.004699999999999999,0.0434,0.1463,0.0,1.387,0.92,,15900000.0,73207.0,100.19,0.0,,1360000.0,2022-07-01,2022,7,1,92.1748,,13.485173240000002,
TVRI11,3T2023,0.0007000000000000001,0.0352,0.1245,0.0,1.615,0.98,,15900000.0,74877.0,99.02,0.0,,1770000.0,2023-07-01,2023,7,1,97.0396,,12.0814302,
TVRI11,4T2017,0.0029,0.0322,0.1507,0.0,561.0,1.5,,15900000.0,26332.0,96.19,0.0,,2210000.0,2017-10-01,2017,10,1,144.285,,21.7437495,
TVRI11,4T2018,0.0011,0.025099999999999997,0.1561,0.0,626.0,1.36,,15900000.0,31363.0,103.14,0.0,,2770000.0,2018-10-01,2018,10,1,140.27040000000002,,21.896209440000003,
TVRI11,4T2019,0.0015,0.059800000000000006,0.12140000000000001,0.0,1.534,1.68,,15900000.0,64827.0,102.24,0.0,,3920000.0,2019-10-01,2019,10,1,171.76319999999998,,20.85205248,
TVRI11,4T2020,0.0003,0.052000000000000005,0.1586,0.0,1.616,1.23,,15900000.0,68363.0,100.81,0.0,,3690000.0,2020-10-01,2020,10,1,123.9963,,19.66581318,
TVRI11,4T2021,0.0015,0.0478,0.172,0.0,1.385,0.99,,15900000.0,65386.0,95.82,0.0,,1790000.0,2021-10-01,2021,10,1,94.86179999999999,,16.316229599999996,
TVRI11,4T2022,0.0015,0.0359,0.1543,0.0,1.319,0.85,,15900000.0,73513.0,100.51,0.0,,1520000.0,2022-10-01,2022,10,1,85.4335,,13.18238905,
TVRI11,4T2023,0.0024,0.0344,0.1193,0.0,1.1,0.99,,15900000.0,71716.0,99.17,0.02,,1040000.0,2023-10-01,2023,10,1,98.17830000000001,,11.712671190000002,
URPR11,1T2020,0.0091,0.0166,0.0,0.0,0.0,0.0,9440000.0,95000.0,4.0,99.32,0.0,0.0,0.0,2020-01-01,2020,1,1,0.0,99.36842105263158,0.0,
URPR11,1T2021,0.013600000000000001,1.047,0.21850000000000003,0.0,1.078,1.35,74480000.0,754700.0,5490.0,98.68,0.0,100270000.0,1160000.0,2021-01-01,2021,1,1,133.21800000000002,98.68822048496091,29.108133000000006,2.9029752667796954e-07
URPR11,1T2023,0.003,0.0801,0.2774,0.0,2.625,0.93,,11700000.0,92714.0,100.44,0.0,,2750000.0,2023-01-01,2023,1,1,93.4092,,25.911712079999997,
URPR11,1T2024,0.0062,0.0231,0.1536,0.0,2.068,0.87,,11700000.0,87993.0,102.99,0.0,,1750000.0,2024-01-01,2024,1,1,89.6013,,13.762759679999998,
URPR11,2T2021,0.0072,0.0775,0.23579999999999998,0.0,1.448,1.28,164440000.0,1700000.0,10843.0,99.04,0.0,211040000.0,1660000.0,2021-04-01,2021,4,1,126.77120000000001,96.72941176470589,29.89264896,1.416444700530705e-07
URPR11,2T2022,0.0070999999999999995,0.5244,0.2892,0.0,3.633,1.12,550700000.0,5500000.0,64394.0,99.79,0.0,618100000.0,5230000.0,2022-04-01,2022,4,1,111.76480000000002,100.12727272727273,32.32238016000001,5.2293124348810884e-08
URPR11,2T2024,0.0027,0.0147,0.1493,0.0,2.105,0.82,,11700000.0,84659.0,101.28,0.0,978370000.0,1720000.0,2024-04-01,2024,4,1,83.0496,,12.399305279999998,1.267343160562977e-08
URPR11,3T2021,0.0089,0.6123,0.2002,0.0,2.199,1.29,158330000.0,1700000.0,23092.0,95.35,0.0,203730000.0,3490000.0,2021-07-01,2021,7,1,123.0015,93.13529411764706,24.624900299999997,1.208702709468414e-07
URPR11,3T2022,0.0085,0.0959,0.35369999999999996,0.0,3.331,1.02,999930000.0,9900000.0,83239.0,101.43,0.0,,4980000.0,2022-07-01,2022,7,1,103.4586,101.0030303030303,36.593306819999995,
URPR11,3T2023,0.0034999999999999996,0.064,0.16699999999999998,0.0,2.219,0.93,,11700000.0,92429.0,100.51,0.0,,2270000.0,2023-07-01,2023,7,1,93.47430000000001,,15.610208100000001,
URPR11,4T2021,0.0058,0.1003,0.195,0.0,2.505,1.2,351770000.0,3700000.0,29840.0,96.3,0.0,421440000.0,3880000.0,2021-10-01,2021,10,1,115.55999999999999,95.07297297297298,22.5342,5.346953302961275e-08
URPR11,4T2022,0.0087,0.1157,0.3099,0.0,2.622,1.02,,11700000.0,90383.0,98.81,0.0,,3360000.0,2022-10-01,2022,10,1,100.78620000000001,,31.233643380000004,
URPR11,4T2023,0.0032,0.0481,0.17120000000000002,0.0,3.816,0.84,,11700000.0,90295.0,103.86,0.0,,2900000.0,2023-10-01,2023,10,1,87.24239999999999,,14.93589888,
VCJR11,1T2020,0.0033,0.4682,0.0183,0.0,98.0,0.93,577360000.0,5800000.0,2738.0,99.35,0.0,534640000.0,511220.0,2020-01-01,2020,1,1,92.3955,99.54482758620689,1.69083765,3.162572291635493e-09
VCJR11,1T2021,0.0027,0.3292,0.1545,0.0,122.0,1.06,,11600000.0,6598.0,98.36,0.0,,761080.0,2021-01-01,2021,1,1,104.2616,,16.1084172,
VCJR11,1T2022,0.0038,0.0556,0.22899999999999998,0.0,723.0,1.02,,13800000.0,8580.0,95.29,0.0,,1280000.0,2022-01-01,2022,1,1,97.1958,,22.2578382,
VCJR11,1T2023,0.0040999999999999995,0.045700000000000005,0.17370000000000002,0.0,1.948,0.92,,14700000.0,15140.0,95.32,0.0,,1340000.0,2023-01-01,2023,1,1,87.6944,,15.232517280000001,
VCJR11,1T2024,0.0042,0.02,0.1197,0.0,3.606,0.99,,14700000.0,29547.0,96.41,0.0,,1900000.0,2024-01-01,2024,1,1,95.4459,,11.424874229999999,
VCJR11,2T2020,0.0037,0.2799,0.0373,0.0,51.0,0.99,586670000.0,5800000.0,2748.0,100.95,0.0,581130000.0,488910.0,2020-04-01,2020,4,1,99.9405,101.15,3.72778065,6.4147103918228285e-09
VCJR11,2T2021,0.004,0.2097,0.182,0.0,477.0,0.96,,11600000.0,6754.0,99.29,0.0,,929920.0,2021-04-01,2021,4,1,95.3184,,17.347948799999998,
VCJR11,2T2022,0.004,0.0729,0.2572,0.0,828.0,1.08,,14700000.0,11366.0,94.11,0.0,,1110000.0,2022-04-01,2022,4,1,101.6388,,26.14149936,
VCJR11,2T2023,0.004,0.053099999999999994,0.1275,0.0,3.456,0.94,,14700000.0,18279.0,96.31,0.0,,2040000.0,2023-04-01,2023,4,1,90.53139999999999,,11.5427535,
VCJR11,2T2024,0.0044,0.0241,0.11359999999999999,0.0,5.68,0.98,,14700000.0,33144.0,95.05,0.0,,3130000.0,2024-04-01,2024,4,1,93.149,,10.581726399999999,
VCJR11,3T2020,0.0027,0.051,0.0623,0.0,214.0,1.01,581170000.0,5800000.0,2735.0,100.01,0.0,588680000.0,702470.0,2020-07-01,2020,7,1,101.01010000000001,100.20172413793104,6.29292923,1.0689898128015222e-08
VCJR11,3T2023,0.0044,0.0414,0.1226,0.0,3.734,0.96,,14700000.0,23844.0,96.58,0.0,,2230000.0,2023-07-01,2023,7,1,92.71679999999999,,11.36707968,
VCJR11,4T2020,0.0038,0.1467,0.1193,0.0,125.0,1.05,647170000.0,6400000.0,2833.0,101.25,0.0,677500000.0,512559.99999999994,2020-10-01,2020,10,1,106.3125,101.1203125,12.68308125,1.8720415129151294e-08
VCJR11,4T2022,0.0040999999999999995,0.036699999999999997,0.2242,0.0,1.745,0.96,,14700000.0,13619.0,94.25,0.0,,1800000.0,2022-10-01,2022,10,1,90.47999999999999,,20.285615999999997,
VCJR11,4T2023,0.0042,0.023399999999999997,0.12710000000000002,0.0,3.424,0.97,,14700000.0,26122.0,97.47,0.0,,1890000.0,2023-10-01,2023,10,1,94.5459,,12.016783890000003,
VCRA11,1T2022,0.0004,0.2572,0.0,0.0,0.0,0.0,124730000.0,1200000.0,991.0,101.19,0.0,0.0,0.0,2022-01-01,2022,1,1,0.0,103.94166666666666,0.0,
VCRA11,1T2024,0.0138,0.078,0.1866,0.0,2.117,0.79,469160000.0,4600000.0,9993.0,102.13,0.0,368570000.0,1280000.0,2024-01-01,2024,1,1,80.6827,101.99130434782609,15.055391819999999,4.0848120628374523e-08
VCRA11,2T2022,0.0034000000000000002,0.4169,0.0,0.0,0.0,0.0,199030000.0,2000000.0,1728.0,101.33,0.0,0.0,0.0,2022-04-01,2022,4,1,0.0,99.515,0.0,
VCRA11,3T2022,0.0038,0.0313,0.0519,0.0,194.0,1.07,201330000.0,2000000.0,1905.0,102.5,0.0,214870000.0,173570.0,2022-07-01,2022,7,1,109.67500000000001,100.665,5.6921325000000005,2.649105272955741e-08
VCRA11,3T2023,0.0037,0.0868,0.2051,0.0,956.0,0.94,473510000.0,4600000.0,6322.0,103.07,0.0,445100000.0,562620.0,2023-07-01,2023,7,1,96.88579999999999,102.93695652173913,19.871277579999997,4.464452388227364e-08
VCRA11,4T2022,0.0033,0.017,0.1056,0.0,74.0,1.04,237160000.0,2300000.0,2215.0,102.24,0.0,247010000.0,169970.0,2022-10-01,2022,10,1,106.3296,103.11304347826086,11.22840576,4.5457292255374275e-08
VCRA11,4T2023,0.0034999999999999996,0.0412,0.18719999999999998,0.0,1.258,0.93,474930000.0,4600000.0,9171.0,103.38,0.0,440510000.0,907720.0,2023-10-01,2023,10,1,96.1434,103.24565217391304,17.998044479999997,4.0857289232934546e-08
VCRI11,1T2022,0.0026,0.1592,0.0,0.0,0.0,0.0,84390000.0,8300000.000000001,1.0,10.12,0.0,0.0,0.0,2022-01-01,2022,1,1,0.0,10.167469879518071,0.0,
VCRI11,1T2023,0.0031,0.061200000000000004,0.2025,0.0,2.984,0.87,169360000.0,17800000.0,7313.0,9.53,0.0,147520000.0,312210.0,2023-01-01,2023,1,1,8.2911,9.514606741573033,1.67894775,1.1381153402928417e-08
VCRI11,1T2024,0.0038,0.0705,0.1355,0.0,1.151,0.9,171070000.0,17800000.0,11596.0,9.62,0.0,153210000.0,254150.0,2024-01-01,2024,1,1,8.658,9.610674157303372,1.173159,7.65719600548267e-09
VCRI11,2T2022,0.0034999999999999996,0.066,0.0435,0.0,950.0,0.96,175110000.0,17800000.0,2072.0,9.85,0.0,168490000.0,178230.0,2022-04-01,2022,4,1,9.456,9.837640449438203,0.4113359999999999,2.4413080895008603e-09
VCRI11,2T2023,0.0026,0.034300000000000004,0.18960000000000002,0.0,3.019,0.9,171280000.0,17800000.0,9867.0,9.64,0.0,154980000.0,421140.0,2023-04-01,2023,4,1,8.676,9.62247191011236,1.6449696000000003,1.0614076655052266e-08
VCRI11,2T2024,0.004,0.0728,0.1278,0.0,872.0,0.92,168770000.0,17800000.0,11433.0,9.5,0.0,155160000.0,225800.0,2024-04-01,2024,4,1,8.74,9.481460674157303,1.116972,7.198839907192576e-09
VCRI11,3T2022,0.0031,0.0471,0.1007,0.0,1.034,0.93,172080000.0,17800000.0,4068.0,9.68,0.0,159960000.0,485500.0,2022-07-01,2022,7,1,9.0024,9.667415730337078,0.9065416799999999,5.667302325581395e-09
VCRI11,3T2023,0.0027,0.0482,0.1741,0.0,2.367,0.87,170210000.0,17800000.0,12251.0,9.58,0.0,148230000.0,316610.0,2023-07-01,2023,7,1,8.3346,9.562359550561798,1.45105386,9.789205019226877e-09
VCRI11,4T2022,0.0116,0.07769999999999999,0.1465,0.0,3.02,0.96,167910000.0,17800000.0,5932.0,9.45,0.0,161380000.0,363930.0,2022-10-01,2022,10,1,9.072,9.43314606741573,1.3290479999999998,8.235518651629693e-09
VCRI11,4T2023,0.004,0.0407,0.1517,0.0,1.821,0.87,172130000.0,17800000.0,12030.0,9.68,0.0,149300000.0,317030.0,2023-10-01,2023,10,1,8.4216,9.670224719101123,1.27755672,8.556977361018084e-09
VCRR11,1T2022,0.0023,0.009899999999999999,0.1234,0.0,45.0,0.6,239430000.0,2000000.0,2035.0,119.72,0.0,142500000.0,77820.0,2022-01-01,2022,1,1,71.832,119.715,8.864068799999998,6.220399157894736e-08
VCRR11,1T2023,0.0028000000000000004,0.019299999999999998,0.13419999999999999,0.0,242.0,0.55,256630000.0,2000000.0,3167.0,128.31,0.0,140980000.0,159500.0,2023-01-01,2023,1,1,70.57050000000001,128.315,9.470561100000001,6.71766285998014e-08
VCRR11,1T2024,0.0059,0.0124,0.1215,0.0,577.0,0.56,261279999.99999997,2000000.0,4404.0,130.64,0.0,146300000.0,286280.0,2024-01-01,2024,1,1,73.1584,130.64,8.8887456,6.075697607655502e-08
VCRR11,2T2021,0.0011,0.14300000000000002,0.0095,0.0,15.0,1.02,195770000.0,2000000.0,1858.0,97.89,0.0,200000000.0,78360.0,2021-04-01,2021,4,1,99.8478,97.885,0.9485541000000001,4.7427705e-09
VCRR11,2T2023,0.0034999999999999996,0.0605,0.1105,0.0,230.0,0.66,256839999.99999997,2000000.0,3633.0,128.42,0.0,168580000.0,145660.0,2023-04-01,2023,4,1,84.7572,128.42,9.3656706,5.555623798789892e-08
VCRR11,2T2024,0.0103,0.0233,0.1326,0.0,578.0,0.49,261149999.99999997,2000000.0,4252.0,130.57,0.0,128400000.0,296300.0,2024-04-01,2024,4,1,63.979299999999995,130.575,8.48365518,6.607208084112149e-08
VCRR11,3T2021,-0.0053,0.0165,0.0447,0.0,29.0,0.85,196070000.0,2000000.0,1878.0,98.04,0.0,166000000.0,50930.0,2021-07-01,2021,7,1,83.334,98.035,3.7250297999999997,2.2439938554216865e-08
VCRR11,3T2022,0.0025,0.022799999999999997,0.1235,0.0,56.0,0.67,239990000.0,2000000.0,2492.0,120.0,0.0,161840000.0,93890.0,2022-07-01,2022,7,1,80.4,119.995,9.929400000000001,6.13531883341572e-08
VCRR11,3T2023,0.005,0.013600000000000001,0.1207,0.0,494.0,0.59,256339999.99999997,2000000.0,4083.0,128.17,0.0,151500000.0,234700.0,2023-07-01,2023,7,1,75.62029999999999,128.17,9.127370209999999,6.024666805280527e-08
VCRR11,4T2021,0.008199999999999999,0.011899999999999999,0.0805,0.0,56.0,0.66,239190000.0,2000000.0,1944.0,119.6,0.0,157000000.0,63730.0,2021-10-01,2021,10,1,78.936,119.595,6.354348000000001,4.047355414012739e-08
VCRR11,4T2022,0.0022,0.011000000000000001,0.1324,0.0,172.0,0.57,256470000.00000003,2000000.0,2788.0,128.24,0.0,147000000.0,111790.0,2022-10-01,2022,10,1,73.0968,128.235,9.67801632,6.583684571428571e-08
VCRR11,4T2023,0.0070999999999999995,0.0148,0.1343,0.0,702.0,0.52,261920000.00000003,2000000.0,4262.0,130.96,0.0,135140000.0,245460.0,2023-10-01,2023,10,1,68.09920000000001,130.96,9.145722560000001,6.7675910611218e-08
VGHF11,1T2021,0.001,0.3594,0.011399999999999999,0.0,243.0,1.02,160150000.0,16500000.0,2557.0,9.72,0.0,164050000.0,250090.0,2021-01-01,2021,1,1,9.9144,9.706060606060607,0.11302416,6.889616580310881e-10
VGHF11,1T2022,0.0028000000000000004,0.0242,0.2351,0.0,7.292,1.13,309980000.0,33400000.0,49383.0,9.29,0.0,348960000.0,3090000.0,2022-01-01,2022,1,1,10.497699999999998,9.280838323353294,2.4680092699999996,7.072470397753323e-09
VGHF11,1T2024,0.0028000000000000004,0.011000000000000001,0.1417,0.0,19.207,1.02,,164700000.0,403441.0,9.26,0.0,,5060000.0,2024-01-01,2024,1,1,9.4452,,1.3383848399999998,
VGHF11,2T2021,0.0064,0.12789999999999999,0.062,0.0,1.351,1.0,160340000.0,16500000.0,3375.0,9.74,0.0,159600000.0,508670.0,2021-04-01,2021,4,1,9.74,9.717575757575757,0.60388,3.783709273182957e-09
VGHF11,2T2022,0.0026,0.0013,0.2612,0.0,9.197,1.07,608980000.0,65099999.99999999,82899.0,9.36,0.0,652040000.0,4110000.0000000005,2022-04-01,2022,4,1,10.0152,9.354531490015361,2.61597024,4.011978160849027e-09
VGHF11,2T2023,0.0023,0.0276,0.15289999999999998,0.0,15.96,1.02,687330000.0,72900000.0,264782.0,9.43,0.0,698280000.0,2130000.0,2023-04-01,2023,4,1,9.6186,9.428395061728395,1.47068394,2.1061521739130434e-09
VGHF11,2T2024,0.0039000000000000003,0.019299999999999998,0.1361,0.0,18.016,0.99,,164700000.0,401634.0,9.06,0.0,,4770000.0,2024-04-01,2024,4,1,8.9694,,1.22073534,
VGHF11,3T2022,0.0058,0.0177,0.2502,0.0,13.269,1.06,680700000.0,72900000.0,174222.0,9.34,0.0,719420000.0,3140000.0,2022-07-01,2022,7,1,9.900400000000001,9.337448559670781,2.47708008,3.4431626588084846e-09
VGHF11,3T2023,0.0055000000000000005,0.0721,0.1463,0.0,18.754,1.05,876230000.0,94200000.0,313289.0,9.3,0.0,916450000.0,3060000.0,2023-07-01,2023,7,1,9.765,9.30180467091295,1.4286195000000002,1.5588624583992582e-09
VGHF11,4T2021,0.0022,0.06860000000000001,0.1962,0.0,3.973,1.06,315710000.0,33400000.0,34765.0,9.46,0.0,333610000.0,1270000.0,2021-10-01,2021,10,1,10.027600000000001,9.452395209580839,1.9674151200000005,5.897350559036002e-09
VGHF11,4T2022,0.006500000000000001,0.018799999999999997,0.2134,0.0,17.539,1.03,667480000.0,72900000.0,206209.0,9.16,0.0,685160000.0,2620000.0,2022-10-01,2022,10,1,9.434800000000001,9.15610425240055,2.0133863200000004,2.938563722342227e-09
VGHF11,4T2023,0.0045000000000000005,0.0344,0.1474,0.0,18.615,1.02,,164700000.0,342991.0,9.35,0.0,,3250000.0,2023-10-01,2023,10,1,9.536999999999999,,1.4057537999999998,
VGIA11,1T2022,0.0034000000000000002,0.0177,0.0574,0.0,1.389,1.15,95750000.0,10100000.0,3385.0,9.51,0.0,110500000.0,327200.0,2022-01-01,2022,1,1,10.936499999999999,9.48019801980198,0.6277550999999999,5.681041628959275e-09
VGIA11,1T2023,0.0039000000000000003,0.0191,0.2329,0.0,14.537,1.03,822260000.0,86500000.0,71821.0,9.51,0.0,848990000.0,4730000.0,2023-01-01,2023,1,1,9.7953,9.505895953757225,2.28132537,2.68710511313443e-09
VGIA11,1T2024,0.004,0.0398,0.1858,0.0,12.523,0.86,832020000.0,86500000.0,167842.0,9.62,0.0,717580000.0,3110000.0,2024-01-01,2024,1,1,8.2732,9.618728323699422,1.5371605599999998,2.1421452102901415e-09
VGIA11,2T2022,0.0034000000000000002,0.0226,0.125,0.0,3.64,1.05,336470000.0,35300000.0,12327.0,9.53,0.0,352720000.0,1290000.0,2022-04-01,2022,4,1,10.006499999999999,9.53172804532578,1.2508124999999999,3.5461910297119525e-09
VGIA11,2T2023,0.0042,0.051,0.22460000000000002,0.0,14.093,1.0,823050000.0,86500000.0,108031.0,9.52,0.0,825650000.0,4280000.0,2023-04-01,2023,4,1,9.52,9.515028901734103,2.138192,2.5897075031793135e-09
VGIA11,2T2024,0.004,0.0097,0.1773,0.0,10.569,0.82,821490000.0,86500000.0,164867.0,9.5,0.0,673490000.0,2790000.0,2024-04-01,2024,4,1,7.789999999999999,9.49699421965318,1.381167,2.0507609615584494e-09
VGIA11,3T2022,0.004699999999999999,0.0137,0.1858,0.0,11.762,1.06,436050000.0,45700000.0,23494.0,9.54,0.0,460890000.0,2970000.0,2022-07-01,2022,7,1,10.1124,9.541575492341357,1.8788839199999998,4.0766428431946885e-09
VGIA11,3T2023,0.0039000000000000003,0.12240000000000001,0.2061,0.0,15.145,0.99,821630000.0,86500000.0,151100.0,9.5,0.0,810080000.0,5230000.0,2023-07-01,2023,7,1,9.405,9.498612716763006,1.9383705,2.3928136727236817e-09
VGIA11,4T2021,0.0011,0.0235,0.0,0.0,357.0,1.05,95700000.0,10100000.0,2006.0,9.51,0.0,100540000.0,286890.0,2021-10-01,2021,10,1,9.9855,9.475247524752476,0.0,0.0
VGIA11,4T2022,0.0034000000000000002,0.0129,0.2396,0.0,11.665,1.03,698370000.0,73100000.0,42106.0,9.56,0.0,722060000.0,3290000.0,2022-10-01,2022,10,1,9.8468,9.553625170998632,2.35929328,3.2674476913275907e-09
VGIA11,4T2023,0.0038,0.07440000000000001,0.1945,0.0,14.749,0.93,825030000.0,86500000.0,163632.0,9.54,0.0,769450000.0,3910000.0,2023-10-01,2023,10,1,8.8722,9.537919075144508,1.7256429,2.2426966014685813e-09
VGIP11,1T2020,0.0006,0.3973,0.0,0.0,38.0,0.92,71660000.0,746000.0,829.0,96.06,0.0,66019999.99999999,66670.0,2020-01-01,2020,1,1,88.3752,96.05898123324397,0.0,0.0
VGIP11,1T2021,0.0043,0.0121,0.154,0.0,1.888,1.15,332560000.0,3500000.0,23740.0,95.17,0.0,383560000.0,2360000.0,2021-01-01,2021,1,1,109.4455,95.01714285714286,16.854606999999998,4.394255657524246e-08
VGIP11,1T2022,0.0040999999999999995,0.0171,0.20550000000000002,0.0,4.482,1.04,895370000.0,9300000.0,59915.0,96.34,0.0,927400000.0,3900000.0,2022-01-01,2022,1,1,100.1936,96.27634408602151,20.589784800000004,2.22016226008195e-08
VGIP11,1T2023,0.0025,0.0132,0.1891,0.0,4.117,0.87,,11800000.0,85389.0,91.76,0.0,939330000.0,1970000.0,2023-01-01,2023,1,1,79.83120000000001,,15.096079920000001,1.6071114432627513e-08
VGIP11,1T2024,0.0027,0.0078000000000000005,0.1204,0.0,4.651,0.99,,11800000.0,93758.0,93.31,0.0,,2620000.0,2024-01-01,2024,1,1,92.3769,,11.12217876,
VGIP11,2T2020,0.0033,0.0222,0.0297,0.0,59.0,1.03,71410000.0,746000.0,1270.0,95.72,0.0,73590000.0,130840.0,2020-04-01,2020,4,1,98.5916,95.72386058981233,2.92817052,3.9790331838565024e-08
VGIP11,2T2021,0.0042,0.039,0.18059999999999998,0.0,2.519,1.05,514429999.99999994,5400000.0,30529.0,95.66,0.0,537950000.0,3490000.0,2021-04-01,2021,4,1,100.443,95.2648148148148,18.140005799999997,3.372061678594664e-08
VGIP11,2T2022,0.0,0.0,0.23600000000000002,0.0,4.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730000.0,2022-04-01,2022,4,1,0.0,,0.0,
VGIP11,2T2023,0.0025,0.0246,0.13470000000000001,0.0,3.66,0.96,,11800000.0,85155.0,93.39,0.0,,2120000.0,2023-04-01,2023,4,1,89.6544,,12.076447680000001,
VGIP11,2T2024,0.003,0.0092,0.114,0.0,5.027,0.98,,11800000.0,90267.0,89.99,0.0,,2160000.0,2024-04-01,2024,4,1,88.19019999999999,,10.053682799999999,
VGIP11,3T2020,0.0038,0.1074,0.0642,0.0,230.0,1.02,159130000.0,1700000.0,2576.0,95.91,0.0,163040000.0,333410.0,2020-07-01,2020,7,1,97.8282,93.60588235294118,6.280570439999999,3.8521653827281645e-08
VGIP11,3T2021,0.004,0.0409,0.19820000000000002,0.0,1.897,1.04,701480000.0,7400000.0,42280.0,95.42,0.0,729250000.0,2089999.9999999998,2021-07-01,2021,7,1,99.2368,94.7945945945946,19.668733760000002,2.6971181021597535e-08
VGIP11,3T2022,0.0040999999999999995,0.009000000000000001,0.2458,0.0,5.049,0.98,,11800000.0,83106.0,91.76,0.0,,3410000.0,2022-07-01,2022,7,1,89.9248,,22.10351584,
VGIP11,3T2023,0.0027,0.0111,0.1232,0.0,3.645,0.95,,11800000.0,89666.0,92.12,0.0,,2080000.0,2023-07-01,2023,7,1,87.514,,10.7817248,
VGIP11,4T2020,0.0034000000000000002,0.0909,0.099,0.0,1.138,1.16,273080000.0,2900000.0,11452.0,95.56,0.0,315830000.0,1540000.0,2020-10-01,2020,10,1,110.8496,94.1655172413793,10.9741104,3.474689041572998e-08
VGIP11,4T2021,0.0036,0.19469999999999998,0.1986,0.0,2.844,1.06,893160000.0,9300000.0,50514.0,96.1,0.0,947080000.0,2460000.0,2021-10-01,2021,10,1,101.866,96.03870967741935,20.2305876,2.1361012374878574e-08
VGIP11,4T2022,0.0037,0.025099999999999997,0.2146,0.0,4.614,0.95,,11800000.0,86035.0,90.44,0.0,,2740000.0,2022-10-01,2022,10,1,85.91799999999999,,18.4380028,
VGIP11,4T2023,0.0026,0.0102,0.1306,0.0,4.067,0.94,,11800000.0,89389.0,93.66,0.0,,1850000.0,2023-10-01,2023,10,1,88.04039999999999,,11.498076239999998,
VGIR11,1T2019,0.003,0.33149999999999996,0.09849999999999999,0.0,41.0,1.03,108600000.0,1100000.0,1772.0,96.89,0.0,112080000.0,155700.0,2019-01-01,2019,1,1,99.7967,98.72727272727273,9.829974949999999,8.770498706281227e-08
VGIR11,1T2020,0.0036,0.0998,0.1905,0.0,1.845,0.83,436660000.0,4500000.0,28829.0,96.9,0.0,364520000.0,2210000.0,2020-01-01,2020,1,1,80.427,97.03555555555556,15.321343500000001,4.203155793920773e-08
VGIR11,1T2021,0.0046,0.0516,0.0885,0.0,1.001,0.99,435740000.0,4500000.0,23245.0,96.69,0.0,433520000.0,1140000.0,2021-01-01,2021,1,1,95.7231,96.83111111111111,8.47149435,1.954118460509319e-08
VGIR11,1T2022,0.0045000000000000005,0.2086,0.12359999999999999,0.0,2.111,1.04,535720000.0,5500000.0,30903.0,97.04,0.0,555720000.0,1500000.0,2022-01-01,2022,1,1,100.92160000000001,97.40363636363637,12.47390976,2.244639343554308e-08
VGIR11,1T2023,0.0040999999999999995,0.0672,0.2071,0.0,29.398,0.97,993870000.0,103200000.0,157481.0,9.63,0.0,959950000.0,4030000.0000000005,2023-01-01,2023,1,1,9.3411,9.630523255813953,1.9345418100000003,2.0152526798270746e-09
VGIR11,1T2024,0.0046,0.0276,0.1517,0.0,21.29,1.01,,103200000.0,242886.0,9.74,0.0,,4080000.0,2024-01-01,2024,1,1,9.8374,,1.4923335800000002,
VGIR11,2T2019,0.004,0.0553,0.1309,0.0,162.0,1.08,108330000.0,1100000.0,3439.0,96.64,0.0,116910000.0,531730.0,2019-04-01,2019,4,1,104.3712,98.48181818181818,13.662190079999998,1.1686074826789837e-07
VGIR11,2T2020,0.0029,0.0449,0.1588,0.0,827.0,0.9,436570000.0,4500000.0,27069.0,96.88,0.0,392690000.0,957240.0,2020-04-01,2020,4,1,87.192,97.01555555555555,13.846089599999999,3.525959306323054e-08
VGIR11,2T2021,0.005600000000000001,0.0106,0.0935,0.0,1.328,0.92,437630000.0,4500000.0,22302.0,97.11,0.0,403730000.0,1030000.0,2021-04-01,2021,4,1,89.3412,97.25111111111111,8.3534022,2.0690565972308224e-08
VGIR11,2T2022,0.0038,0.0184,0.16469999999999999,0.0,3.819,1.02,730790000.0,7600000.0,36022.0,96.53,0.0,741940000.0,1990000.0,2022-04-01,2022,4,1,98.4606,96.15657894736842,16.216460819999998,2.185683588969458e-08
VGIR11,2T2023,0.0048,0.015700000000000002,0.1841,0.0,24.531,0.99,995820000.0,103200000.0,192453.0,9.65,0.0,981630000.0,3690000.0,2023-04-01,2023,4,1,9.5535,9.649418604651164,1.75879935,1.7917131200146695e-09
