Papel,Nome do fundo,CNPJ,Valor,Ticker,Ano
MCCI11,FII MAUA FOF-MCHF11,23.648.935/0001-84,"668.515,95",BIME11,2021
IBCR11,FII BREI-IBCR11,40.011.251/0001-96,"503.130,10",BIME11,2021
,FII BRIO III-BRIP18,34.895.752/0001-80,"306.000,00",BIME11,2021
PATC11,FII PATRIA-PATC11,30.048.651/0001-12,"273.063,08",BIME11,2021
,FII VECTIS-VCJR11,62.418.140/0001-31,"237.208,40",BIME11,2021
MCCI11,FII MAUA-MCCI11,23.648.935/0001-84,"235.811,25",BIME11,2021
GSFI11,FII GENERAL-GSFI11,11.769.604/0001-13,"161.598,80",BIME11,2021
,FII GLPG CRI-GCRI11,59.281.253/0001-23,"117.691,52",BIME11,2021
AIEC11,FII AUTONOMY-AIEC11,35.765.826/0001-26,"57.264,90",BIME11,2021
MALL11,FII MALLS BP-MALL11,26.499.833/0001-32,"24.562,50",BIME11,2021
MCCI11,FII MAUA FOF-MCHF12,23.648.935/0001-84,"8.128,85",BIME11,2021
MXRF11,MAXI RENDA FII,97.521.225/0001-25,"3.767.603,84",BLMC11,2021
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS FII,16.706.958/0001-32,"3.744.929,35",BLMC11,2021
,TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO PREF,23.426.470/0001-17,"143.167.245,06",BLMG11,2024
GGRC11,GGR COVEPI RENDA FII RESP LIM,26.614.291/0001-00,"112.500.000,00",BLMG11,2024
,TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO ORD,23.426.470/0001-17,"50,00",BLMG11,2024
,BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11,23.426.470/0001-17,"296.291.974,80",BLMG11,2022
,BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO- BLMG11,23.426.470/0001-17,"2.972.012,10",BLMG11,2021
,FII VBI PRI-PVBI15,59.281.253/0001-23,"40.887.673,60",BLMR11,2023
,PRIME HOTELS FII,43.564.551/0001-90,"23.251.346,74",BLMR11,2023
MCHY11,FII MAUA HY-MCHY11,36.655.973/0001-06,"15.382.338,40",BLMR11,2023
BLMG11,FII BLUE LOG-BLMG11,34.081.637/0001-71,"12.288.715,20",BLMR11,2023
,FII CANVAS-CCRF11,40.011.268/0001-43,"11.012.032,50",BLMR11,2023
RBRL11,FII BRL1778 - RBR LOG FII-RBRL11,35.705.463/0001-33,"10.007.046,44",BLMR11,2023
,MEZANINO ESTRUTURADO FII,36.673.421/0001-20,"7.059.322,38",BLMR11,2023
,FII LOURDES-NSLU11,08.014.513/0001-63,"5.904.579,34",BLMR11,2023
ZAVI11,ZAVIT REAL ESTATE FUND - FII-ZAVI11,40.575.940/0001-23,"5.003.625,00",BLMR11,2023
FCFL11,FL4440 FII-FLFL11,11.602.654/0001-01,"4.893.213,79",BLMR11,2023
AIEC11,FII AUTONOMY-AIEC11,35.765.826/0001-26,"4.597.700,00",BLMR11,2023
IBCR11,FII BREI-IBCR11,40.011.251/0001-96,"3.572.759,98",BLMR11,2023
,FII ROOFTOPI-ROOF11,38.456.598/0001-09,"3.538.800,00",BLMR11,2023
JSRE11,FII JS REAL-JSRE11,13.371.132/0001-71,"2.479.907,34",BLMR11,2023
HSAF11,FII HSI CRI-HSAF11,35.360.687/0001-50,"2.024.733,97",BLMR11,2023
VGHF11,FII VALOR HE-VGHF11,36.771.692/0001-19,"1.250.667,88",BLMR11,2023
SNLG11,FII MOGNO LG-SNLG11,40.041.711/0001-29,"1.201.293,45",BLMR11,2023
,FII BLUE AAA-BLCA11,41.076.748/0001-55,"1.123.269,45",BLMR11,2023
HGRU11,FII CSHG URB-HGRU11,29.641.226/0001-53,"809.760,00",BLMR11,2023
LVBI11,FII VBI LOG-LVBI11,30.629.603/0001-18,"650.760,27",BLMR11,2023
MGHT11,FII MOGNO HT-MGHT11,34.197.776/0001-65,"494.099,46",BLMR11,2023
,FII BC FUND-BRCR11,08.924.783/0001-01,"321.406,00",BLMR11,2023
BLMG11,FII BLUE LOG-BLMG11,34.081.637/0001-71,"23.618.999,41",BLMR11,2022
BTLG11,FII BTLG-BTLG11,11.839.593/0001-09,"13.810.722,80",BLMR11,2022
XPLG11,FII XP LOG-XPLG11,26.502.794/0001-85,"13.425.042,76",BLMR11,2022
RBRL11,FII BRL1778 - RBR LOG FII-RBRL11,35.705.463/0001-33,"12.200.748,00",BLMR11,2022
,PRIME HOTELS FII,43.564.551/0001-90,"10.340.085,00",BLMR11,2022
,FII CANVAS-CCRF11,40.011.268/0001-43,"10.001.642,53",BLMR11,2022
MXRF11,FII MAXI REN-MXRF11,97.521.225/0001-25,"9.981.885,65",BLMR11,2022
BLMC11,FII BLUE CRI-BLMC11,38.294.221/0001-92,"9.389.280,00",BLMR11,2022
,FII BC FUND-BRCR11,08.924.783/0001-01,"9.129.236,76",BLMR11,2022
JSRE11,FII JS REAL-JSRE11,13.371.132/0001-71,"9.110.181,00",BLMR11,2022
KNIP11,FII KINEA IP-KNIP11,24.960.430/0001-13,"8.582.704,95",BLMR11,2022
LVBI11,FII VBI LOG-LVBI11,30.629.603/0001-18,"8.468.241,76",BLMR11,2022
PORD11,MEZANINO ESTRUTURADO FII,17.156.502/0001-09,"6.541.608,29",BLMR11,2022
AIEC11,FII AUTONOMY-AIEC11,35.765.826/0001-26,"6.461.419,65",BLMR11,2022
,FII ROOFTOPI-ROOF11,38.456.598/0001-09,"4.915.000,00",BLMR11,2022
IBCR11,FII BREI-IBCR11,40.011.251/0001-96,"4.288.936,50",BLMR11,2022
HGRU11,FII CSHG URB-HGRU11,29.641.226/0001-53,"4.113.648,54",BLMR11,2022
TVRI11,FII BB PRGII-BBPO11,14.410.722/0001-29,"3.348.180,00",BLMR11,2022
XPML11,FII XP MALLS-XPML11,28.757.546/0001-00,"3.323.731,84",BLMR11,2022
HSAF11,FII HSI CRI-HSAF11,35.360.687/0001-50,"2.613.720,30",BLMR11,2022
SNLG11,FII MOGNO LG-MGLG11,40.041.711/0001-29,"2.002.427,12",BLMR11,2022
,FII MOGNO HG-MGCR11,35.652.204/0001-91,"1.952.750,00",BLMR11,2022
VINO11,FII VINC COR-VINO11,12.516.185/0001-70,"1.855.543,20",BLMR11,2022
,FII BRL1776 - BLUEMACAW OFFICE II FII-BLMO11,34.895.894/0001-47,"1.560.000,00",BLMR11,2022
GCRI11,FII GLPG CRI-GCRI11,38.293.897/0001-61,"1.152.889,58",BLMR11,2022
,FII BLUE AAA-BLCA11,41.076.748/0001-55,"1.045.100,00",BLMR11,2022
MGHT11,FII MOGNO HT-MGHT11,34.197.776/0001-65,"578.972,00",BLMR11,2022
SARE11,FII SANT REN-SARE11,32.903.702/0001-71,"280.725,15",BLMR11,2022
RBRR11,FII RBRHGRAD-RBRR11,29.467.977/0001-03,"218.214,02",BLMR11,2022
URPR11,FII URCA REN-URPR11,34.508.872/0001-87,"46.708,20",BLMR11,2022
HCTR11,FII HECTARE-HCTR11,30.248.180/0001-96,"27.866,72",BLMR11,2022
HGLG11,FII CSHG LOG-HGLG11,11.728.688/0001-47,"23.852,50",BLMR11,2022
RECR11,FII UBS (BR)-RECR11,28.152.272/0001-26,"14.659,26",BLMR11,2022
KNSC11,FII KINEA SC-KNSC11,35.864.448/0001-38,"13.478,40",BLMR11,2022
AFHI11,FII AFHI CRI-AFHI11,36.642.293/0001-58,"13.300,00",BLMR11,2022
HABT11,FII HABIT II-HABT11,30.578.417/0001-05,"12.055,98",BLMR11,2022
HGCR11,FII CSHG CRI-HGCR11,11.160.521/0001-22,"11.747,25",BLMR11,2022
IRDM11,FII IRIDIUM-IRDM11,28.830.325/0001-10,"10.804,95",BLMR11,2022
KIVO11,FII BRL2276 - KILIMA VOLK REC IMOB FII-KIVO11,42.273.325/0001-98,"9.720,00",BLMR11,2022
VRTA11,FII FATOR VE-VRTA11,11.664.201/0001-00,"8.888,00",BLMR11,2022
RBRP11,FII RBR PROP-RBRP11,21.408.063/0001-51,"5.099,00",BLMR11,2022
KISU11,FII KILIMA-KISU11,36.669.660/0001-07,"3.969,00",BLMR11,2022
DEVA11,FII DEVANT-DEVA11,37.087.810/0001-37,"3.577,25",BLMR11,2022
VGIP11,FII VALORAIP-VGIP11,34.197.811/0001-46,"1.546,38",BLMR11,2022
VGIP11,FII VALORAIP-VGIP13,34.197.811/0001-46,"343,64",BLMR11,2022
BLMG11,FII BLUE LOG - BLMG11,34.081.637/0001-71,"29.576.383,20",BLMR11,2021
BTLG11,FII BTLG - BTLG11,11.839.593/0001-09,"14.804.137,71",BLMR11,2021
RBRL11,FII BRL1778 - RBR LOG FII - RBRL11,35.705.463/0001-33,"14.055.455,42",BLMR11,2021
XPLG11,FII XP LOG - XPLG11,26.502.794/0001-85,"13.874.892,80",BLMR11,2021
,FII CANVAS - CCRF11,40.011.268/0001-43,"12.168.498,00",BLMR11,2021
KNIP11,FII KINEA IP - KNIP11,24.960.430/0001-13,"11.974.495,20",BLMR11,2021
BLMC11,FII BLUE CRI - BLMC11,38.294.221/0001-92,"11.688.679,68",BLMR11,2021
,FII BC FUND - BRCR11,08.924.783/0001-01,"11.205.745,02",BLMR11,2021
MXRF11,FII MAXI REN - MXRF11,97.521.225/0001-25,"9.902.742,85",BLMR11,2021
JSRE11,FII JS REAL - JSRE11,13.371.132/0001-71,"9.894.351,60",BLMR11,2021
LVBI11,FII VBI LOG - LVBI11,30.629.603/0001-18,"8.473.070,19",BLMR11,2021
HGRU11,FII CSHG URB - HGRU11,29.641.226/0001-53,"6.832.498,40",BLMR11,2021
IBCR11,FII BREI - IBCR11,40.011.251/0001-96,"5.016.290,50",BLMR11,2021
,FII ROOFTOPI - ROOF11,38.456.598/0001-09,"4.947.000,00",BLMR11,2021
HSAF11,FII HSI CRI - HSAF11,35.360.687/0001-50,"4.087.230,75",BLMR11,2021
TVRI11,FII BB PRGII - BBPO11,14.410.722/0001-29,"3.709.235,20",BLMR11,2021
PATC11,FII PATRIA - PATC11,30.048.651/0001-12,"3.451.615,46",BLMR11,2021
XPML11,FII XP MALLS - XPML11,28.757.546/0001-00,"3.096.747,35",BLMR11,2021
SNLG11,FII MOGNO LG - MGLG11,40.041.711/0001-29,"2.858.116,80",BLMR11,2021
VINO11,FII VINC COR - VINO11,12.516.185/0001-70,"2.210.279,40",BLMR11,2021
,FII MOGNO HG - MGCR11,35.652.204/0001-91,"2.194.000,00",BLMR11,2021
,PRIME HOTELS FII,43.564.551/0001-90,"1.844.867,86",BLMR11,2021
GCRI11,FII GLPG CRI - GCRI11,38.293.897/0001-61,"1.197.261,23",BLMR11,2021
SADI11,FII SANT PAP - SADI11,32.903.521/0001-45,"1.056.772,30",BLMR11,2021
,FII HEDGEBS - HGBS11,08.431.747/0001-06,"1.044.758,04",BLMR11,2021
,JEREISSATI - IGTI11,60.543.816/0001-93,"1.003.788,50",BLMR11,2021
MGHT11,FII MOGNO HT - MGHT11,34.197.776/0001-65,"903.513,25",BLMR11,2021
HSML11,FII HSI MALL - HSML11,32.892.018/0001-31,"894.825,60",BLMR11,2021
SARE11,FII SANT REN - SARE11,32.903.702/0001-71,"293.460,95",BLMR11,2021
,MEZANINO ESTRUTURADO FII,36.673.421/0001-20,"246.664,72",BLMR11,2021
,FII BLUE AAA - BLCA11,41.076.748/0001-55,"171.010,50",BLMR11,2021
VINO11,FII VINC COR - VINO12,12.516.185/0001-70,"35.708,40",BLMR11,2021
URPR11,FII URCA REN - URPR11,34.508.872/0001-87,"29.419,35",BLMR11,2021
HGLG11,FII CSHG LOG - HGLG11,11.728.688/0001-47,"20.978,88",BLMR11,2021
HCTR11,FII HECTARE - HCTR11,30.248.180/0001-96,"19.300,95",BLMR11,2021
RECR11,FII UBS (BR) - RECR11,28.152.272/0001-26,"16.696,66",BLMR11,2021
HABT11,FII HABIT II - HABT11,30.578.417/0001-05,"11.254,68",BLMR11,2021
IRDM11,FII IRIDIUM - IRDM11,28.830.325/0001-10,"10.897,00",BLMR11,2021
VRTA11,FII FATOR VE - VRTA11,11.664.201/0001-00,"10.490,00",BLMR11,2021
RBRP11,FII RBR PROP - RBRP11,21.408.063/0001-51,"7.831,00",BLMR11,2021
DEVA11,FII DEVANT - DEVA11,37.087.810/0001-37,"4.255,80",BLMR11,2021
KISU11,FII KILIMA - KISU11,36.669.660/0001-07,"3.964,10",BLMR11,2021
IRDM11,FII IRIDIUM - IRDM13,28.830.325/0001-10,"1.852,49",BLMR11,2021
VGIP11,FII VALORAIP - VGIP11,34.197.811/0001-46,"1.426,60",BLMR11,2021
GSFI11,KNIP11 - FII KINEA IPCI,11.769.604/0001-13,"21.763.800,00",BPFF11,2024
SNCI11,KNCR11 - FII KINEA RICI,41.076.710/0001-82,"15.953.000,00",BPFF11,2024
HSLG11,BTLG11 - FII BTLG CI ER,32.903.621/0001-71,"14.703.050,25",BPFF11,2024
HGLG11,HGRU11 - FII CSHG URBCI,11.728.688/0001-47,"14.662.284,00",BPFF11,2024
VRTA11,HGCR11 - FII CSHG CRICI ES,11.664.201/0001-00,"12.995.200,00",BPFF11,2024
RECR11,XPLG11 - FII XP LOG CI,28.152.272/0001-26,"12.684.760,00",BPFF11,2024
XPLG11,VISC11 - FII VINCI SCCI,26.502.794/0001-85,"11.925.875,00",BPFF11,2024
KNHY11,BTCI11 - FII BTG CRI CI,30.130.708/0001-28,"11.308.102,20",BPFF11,2024
MCCI11,SPAF11 - FII SPA CI ER,23.648.935/0001-84,"10.792.080,81",BPFF11,2024
VISC11,BRCR11 - FII BC FUND CI,17.554.274/0001-25,"10.642.772,00",BPFF11,2024
VILG11,XPML11 - FII XP MALLSCI ER,24.853.044/0001-22,"10.429.375,00",BPFF11,2024
VGIP11,HGRE11 - FII HG REAL CI,34.197.811/0001-46,"9.607.675,00",BPFF11,2024
EDGA11,RBRR11 - FII RBRHGRADCI,15.333.306/0001-37,"9.599.399,00",BPFF11,2024
RBRP11,JSRE11 - FII JS REAL CI,21.408.063/0001-51,"9.271.300,00",BPFF11,2024
KNIP11,CVBI11 - FII VBI CRI CI,24.960.430/0001-13,"9.210.040,00",BPFF11,2024
BRCO11,HGBS11 - FII HEDGEBS CI,20.748.515/0001-81,"8.470.800,00",BPFF11,2024
HGCR11,VCJR11 - FII VECTIS CI,11.160.521/0001-22,"8.199.954,00",BPFF11,2024
TRBL11,XPCI11 - FII XP CRED CI,16.671.412/0001-93,"8.143.200,00",BPFF11,2024
VGIR11,TRBL11 - FII SDI LOG CI,29.852.732/0001-91,"8.115.940,00",BPFF11,2024
,VGIP11 - FII VALORAIPCI,09.552.812/0001-14,"7.588.640,00",BPFF11,2024
HGRU11,VRTA11 - FII FATOR VECI,29.641.226/0001-53,"7.195.230,00",BPFF11,2024
HOFC11,VILG11 - FII VINCI LGCI,31.894.369/0001-19,"7.075.838,00",BPFF11,2024
XPML11,PORD11 - FII POLO CRICI,28.757.546/0001-00,"6.855.400,00",BPFF11,2024
KNCR11,BRCO11 - FII BRESCO CI,16.706.958/0001-32,"6.698.270,00",BPFF11,2024
ALZR11,CPTS11 - FII CAPI SECCI,28.737.771/0001-85,"6.533.300,00",BPFF11,2024
IRDM11,HGLG11 - FII CSHG LOGCI,28.830.325/0001-10,"6.242.775,00",BPFF11,2024
RBRR11,MXRF11 - FII MAXI RENCI,29.467.977/0001-03,"5.939.200,00",BPFF11,2024
GCRI11,KNHY11 - FII KINEA HYCI,38.293.897/0001-61,"5.728.320,00",BPFF11,2024
CPTS11,VGIR11 - FII VALREIIICI,18.979.895/0001-13,"5.171.102,00",BPFF11,2024
,HOFC11 - FII HOFFICEICI,09.072.017/0001-29,"4.313.047,50",BPFF11,2024
,RCRB11 - FII RIOB RC CI,08.431.747/0001-06,"4.195.620,00",BPFF11,2024
SPXS11,RECR11 - FII REC RECECI,43.010.543/0001-00,"3.255.840,00",BPFF11,2024
,RBED11 - FII RIOB ED CI,18.311.024/0001-27,"3.042.160,00",BPFF11,2024
MXRF11,HSLG11 - FII HSI LOG CI,97.521.225/0001-25,"2.871.060,00",BPFF11,2024
BTLG11,SNCI11 - FII SUNO CRICI ER,11.839.593/0001-09,"2.500.940,00",BPFF11,2024
XPCI11,MCCI11 - FII MAUA CI,28.516.301/0001-91,"2.165.800,00",BPFF11,2024
VCJR11,GCRI11 - FII GLPG CRICI ER,32.400.250/0001-05,"2.145.130,00",BPFF11,2024
,SPXS11 - FII SPX SYN CI,03.683.056/0001-86,"1.862.000,00",BPFF11,2024
LGCP11,LGCP11 - FII LGCP INTCI,34.598.181/0001-11,"1.838.040,00",BPFF11,2024
TRBL11,ALZR11 - FII ALIANZA CI ER,16.671.412/0001-93,"1.705.219,00",BPFF11,2024
LGCP11,EDGA11 - FII GALERIA CI ER,34.598.181/0001-11,"1.504.094,92",BPFF11,2024
RBED11,XPIN11 - FII XP INDL CI,13.873.457/0001-52,"1.398.600,00",BPFF11,2024
PORD11,RVBI11 - FII VBI REITCI,17.156.502/0001-09,"1.369.357,49",BPFF11,2024
,RBRP11 - FII RBR PROPCI,08.924.783/0001-01,"1.350.888,00",BPFF11,2024
XPIN11,GSFI11 - FII GENERAL CI,28.516.325/0001-40,"643.578,00",BPFF11,2024
CACR11,CNES11 - FII CENESP CI ER,32.065.364/0001-46,"323.330,00",BPFF11,2024
,CACR11 - CARTESIA FIICI,14.879.856/0001-93,"104.950,00",BPFF11,2024
CVBI11,IRDM11 - FII IRIDIUM CI,28.729.197/0001-13,"8.161,99",BPFF11,2024
KNIP11,KNIP11 - KINEA ÍNDICES DE PREÇOS FII – FII,24.960.430/0001-13,"21.221.400,00",BPFF11,2023
HGRU11,HGRU11 - CSHG RENDA URBANA – FII – FII,29.641.226/0001-53,"15.664.350,00",BPFF11,2023
KNCR11,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FII – FII,16.706.958/0001-32,"15.185.450,00",BPFF11,2023
BTLG11,BTLG11 - BTG PACTUAL LOGISTICA FII – FII,11.839.593/0001-09,"14.960.998,50",BPFF11,2023
XPLG11,XPLG11 - XP LOG FII – FII,26.502.794/0001-85,"14.401.800,00",BPFF11,2023
HGCR11,HGCR11 - CSHG RECEBÍVEIS IMOBILIÁRIOS FII – FII,11.160.521/0001-22,"13.435.400,00",BPFF11,2023
,BRCR11 - FII – FII BTG PACTUAL CORP. OFFICE FUND,08.924.783/0001-01,"12.388.754,00",BPFF11,2023
VISC11,VISC11 - VINCI SHOPPING CENTERS FDO INVEST IMOB – FII,17.554.274/0001-25,"12.171.875,00",BPFF11,2023
,SPAF11 - SPA FII – FII,18.311.024/0001-27,"11.399.571,10",BPFF11,2023
,BTCI11 - FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,09.552.812/0001-14,"11.082.841,20",BPFF11,2023
,HGRE11 - CSHG REAL ESTATE FII – FII,09.072.017/0001-29,"10.938.340,00",BPFF11,2023
JSRE11,JSRE11 - JS REAL ESTATE MULTIGESTÃO – FII,13.371.132/0001-71,"10.558.440,00",BPFF11,2023
XPML11,XPML11 - XP MALLS FII FII,28.757.546/0001-00,"10.243.450,00",BPFF11,2023
RBRR11,RBRR11 - FII – FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"9.378.060,00",BPFF11,2023
,HGBS11 - HEDGE BRASIL SHOPPING FII,08.431.747/0001-06,"9.279.200,00",BPFF11,2023
VILG11,VILG11 - VINCI LOGÍSTICA FII – FII,24.853.044/0001-22,"9.069.676,00",BPFF11,2023
CVBI11,CVBI11 - FDO INV. IMOB. VBI CRI,28.729.197/0001-13,"9.033.640,00",BPFF11,2023
XPCI11,XPCI11 - XP CREDITO IMOBILIÁRIO – FII,28.516.301/0001-91,"8.234.928,00",BPFF11,2023
VCJR11,VCJR11 - VECTIS JUROS REAL FII,32.400.250/0001-05,"8.147.916,00",BPFF11,2023
TRBL11,TRBL11 - SDI LOGISTICA RIO FII,16.671.412/0001-93,"8.045.296,00",BPFF11,2023
VGIP11,VGIP11 - VALORA CRI ÍNDICE DE PREÇO FDO INVEST. IMOB. FII,34.197.811/0001-46,"7.517.260,00",BPFF11,2023
BRCO11,BRCO11 - BRESCO LOGÍSTICA – FII,20.748.515/0001-81,"7.344.320,00",BPFF11,2023
VRTA11,VRTA11 - FATOR VERITA FII – FII,11.664.201/0001-00,"7.241.400,00",BPFF11,2023
CPTS11,CPTS11 - CAPITANIA SECURITIES II,18.979.895/0001-13,"6.888.800,00",BPFF11,2023
PORD11,PORD11 - POLO FII – RECEBÍVEIS IMOB II – FII,17.156.502/0001-09,"6.870.500,00",BPFF11,2023
MXRF11,MXRF11 - MAXI RENDA FII – FII,97.521.225/0001-25,"6.420.600,00",BPFF11,2023
HGLG11,HGLG11 - CSHG LOGÍSTICA FII – FII,11.728.688/0001-47,"6.216.980,00",BPFF11,2023
KNHY11,KNHY11 - KINEA HIGH YIELD CRI FII – FII,30.130.708/0001-28,"5.597.216,00",BPFF11,2023
VGIR11,VGIR11 - VALORA RE III FII – FII,29.852.732/0001-91,"5.047.490,00",BPFF11,2023
,RCRB11 - FII RIO BRAVO RENDA CORPORATIVA,03.683.056/0001-86,"4.404.400,00",BPFF11,2023
RECR11,RECR11 - FII REC RECEBÍVEIS IMOBILIÁRIOS,28.152.272/0001-26,"3.315.500,00",BPFF11,2023
RBED11,RBED11 - FII RIO BRAVO RENDA EDUCACIONAL – FII,13.873.457/0001-52,"3.164.920,00",BPFF11,2023
HSLG11,HSLG11 - HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,32.903.621/0001-71,"3.155.550,00",BPFF11,2023
HOFC11,HOFC11 - Hedge Office Income FII,31.894.369/0001-19,"2.807.662,50",BPFF11,2023
GCRI11,GCRI11 - GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS FII,38.293.897/0001-61,"2.593.180,00",BPFF11,2023
SNCI11,SNCI11 - SUNO RECEBÍVEIS IMOBILIÁRIOS,41.076.710/0001-82,"2.586.740,00",BPFF11,2023
MCCI11,MCCI11 - FDO INV. MAUA CAPITAL RECEBIVEIS IMOB. – FII,23.648.935/0001-84,"2.265.760,00",BPFF11,2023
SPXS11,SPXS11 - FII SPX SYN,43.010.543/0001-00,"1.899.800,00",BPFF11,2023
LGCP11,LGCP11 - LOGCP INTER FII,34.598.181/0001-11,"1.844.188,00",BPFF11,2023
ALZR11,ALZR11 - ALIANZA TRUST RENDA IMOBILIARIA FII,28.737.771/0001-85,"1.836.522,75",BPFF11,2023
EDGA11,EDGA11 - FII – FII EDIFÍCIO GALERIA,15.333.306/0001-37,"1.602.328,10",BPFF11,2023
XPIN11,XPIN11 - XP INDUSTRIAL FII – FII,28.516.325/0001-40,"1.548.000,00",BPFF11,2023
BLMC11,BLMC11 - BLUEMACAW CRÉDITO IMOBILIÁRIO,38.294.221/0001-92,"1.541.850,00",BPFF11,2023
RBRP11,RBRP11 - FII RBR PROPERTIES – FII,21.408.063/0001-51,"1.291.059,00",BPFF11,2023
GSFI11,GSFI11 - General Shopping e Outlets do Brasil FII,11.769.604/0001-13,"655.129,40",BPFF11,2023
CACR11,CACR11 - AF Invest FII - Recebiveis Imobiliarios,32.065.364/0001-46,"106.210,00",BPFF11,2023
IRDM11,IRDM11 - FII IRIDIUM RECEBÍVEIS IMOBILIÁRIOS,28.830.325/0001-10,"8.921,35",BPFF11,2023
KNIP11,KNIP11 - KINEA ÍNDICES DE PREÇOS FII – FII,24.960.430/0001-13,"20.780.700,00",BPFF11,2022
KNCR11,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FII – FII,16.706.958/0001-32,"14.852.845,00",BPFF11,2022
BTLG11,BTLG11 - BTG PACTUAL LOGISTICA FII – FII,11.839.593/0001-09,"14.798.859,60",BPFF11,2022
HGRU11,HGRU11 - CSHG RENDA URBANA – FII – FII,29.641.226/0001-53,"13.819.689,00",BPFF11,2022
HGCR11,HGCR11 - CSHG RECEBÍVEIS IMOBILIÁRIOS FII – FII,11.160.521/0001-22,"12.666.600,00",BPFF11,2022
XPLG11,XPLG11 - XP LOG FII – FII,26.502.794/0001-85,"12.583.160,00",BPFF11,2022
,BRCR11 - FII – FII BTG PACTUAL CORP. OFFICE FUND,08.924.783/0001-01,"12.353.292,00",BPFF11,2022
,SPAF11 - SPA FII – FII,18.311.024/0001-27,"11.201.887,22",BPFF11,2022
VISC11,VISC11 - VINCI SHOPPING CENTERS FDO INVEST IMOB – FII,17.554.274/0001-25,"10.887.550,00",BPFF11,2022
JSRE11,JSRE11 - JS REAL ESTATE MULTIGESTÃO – FII,13.371.132/0001-71,"10.147.000,00",BPFF11,2022
,BTCI11 - FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,09.552.812/0001-14,"10.122.979,05",BPFF11,2022
,HGRE11 - CSHG REAL ESTATE FII – FII,09.072.017/0001-29,"9.902.305,00",BPFF11,2022
XPML11,XPML11 - XP MALLS FII FII,28.757.546/0001-00,"8.850.400,00",BPFF11,2022
RBRR11,RBRR11 - FII – FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"8.834.678,00",BPFF11,2022
VILG11,VILG11 - VINCI LOGÍSTICA FII – FII,24.853.044/0001-22,"8.464.071,00",BPFF11,2022
CVBI11,CVBI11 - FDO INV. IMOB. VBI CRI,28.729.197/0001-13,"8.457.400,00",BPFF11,2022
VCJR11,VCJR11 - VECTIS JUROS REAL FDO INV. IMOB. – FII,32.400.250/0001-05,"7.982.982,00",BPFF11,2022
TRBL11,SDIL11 - FII SDI RIO BRAVO RENDA LOGISTICA – FII,16.671.412/0001-93,"7.729.428,00",BPFF11,2022
XPCI11,XPCI11 - XP CREDITO IMOBILIÁRIO – FII,28.516.301/0001-91,"7.608.744,00",BPFF11,2022
,HGBS11 - HEDGE BRASIL SHOPPING FII,08.431.747/0001-06,"7.605.600,00",BPFF11,2022
VGIP11,VGIP11 - VALORA CRI ÍNDICE DE PREÇO FDO INVEST. IMOB. FII,34.197.811/0001-46,"7.388.260,00",BPFF11,2022
VRTA11,VRTA11 - FATOR VERITA FII – FII,11.664.201/0001-00,"7.199.280,00",BPFF11,2022
PORD11,PORD11 - POLO FII – RECEBÍVEIS IMOB II – FII,17.156.502/0001-09,"6.858.420,00",BPFF11,2022
CPTS11,CPTS11 - CAPITANIA SECURITIES II,18.979.895/0001-13,"6.485.110,00",BPFF11,2022
HGLG11,HGLG11 - CSHG LOGÍSTICA FII – FII,11.728.688/0001-47,"6.333.250,00",BPFF11,2022
MXRF11,MXRF11 - MAXI RENDA FII – FII,97.521.225/0001-25,"5.852.200,00",BPFF11,2022
BRCO11,BRCO11 - BRESCO LOGÍSTICA – FII,20.748.515/0001-81,"5.800.880,00",BPFF11,2022
KNHY11,KNHY11 - KINEA HIGH YIELD CRI FII – FII,30.130.708/0001-28,"5.320.864,00",BPFF11,2022
VGIR11,VGIR11 - VALORA RE III FII – FII,29.852.732/0001-91,"5.073.242,50",BPFF11,2022
HOFC11,HOFC11 - Hedge Office Income FII,31.894.369/0001-19,"3.735.585,00",BPFF11,2022
,RCRB11 - FII RIO BRAVO RENDA CORPORATIVA,03.683.056/0001-86,"3.635.060,00",BPFF11,2022
RECR11,RECR11 - FII REC RECEBÍVEIS IMOBILIÁRIOS,28.152.272/0001-26,"3.335.640,00",BPFF11,2022
HSLG11,HSLG11 - HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,32.903.621/0001-71,"2.907.030,00",BPFF11,2022
,JRDM11 - FII – FII SHOPPING JARDIM SUL,14.879.856/0001-93,"2.835.000,00",BPFF11,2022
GCRI11,GCRI11 - GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS FII,38.293.897/0001-61,"2.694.970,00",BPFF11,2022
